condition,frac_count,frac_mass,uniprot_bio_process
chemostat_u0.5,0.0002797336088900576,0.0005391953797247717,Sodium transport
chemostat_u0.5,0.0007114675778158012,0.0010375736126347717,Spermidine biosynthesis
chemostat_u0.5,4.787239205768336e-05,4.199205402585786e-05,Steroid metabolism
chemostat_u0.5,0.029199732444068722,0.03260984598140456,Stress response
chemostat_u0.5,0.044858858069167444,0.03891340087142183,Sugar transport
chemostat_u0.5,0.0009056044672663144,0.0011075893793991297,Sulfate transport
chemostat_u0.5,0.00042004163353838306,0.00070613663989555,Symport
chemostat_u0.5,3.662127687361953e-05,2.6979350773090018e-05,Tellurium resistance
chemostat_u0.5,0.00013302789129393118,0.0002606118254516712,Thiamine biosynthesis
chemostat_u0.5,0.005515473151309409,0.01045319297211562,Threonine biosynthesis
chemostat_u0.5,0.00011515847306041805,4.210954474696647e-05,Toxin-antitoxin system
chemostat_u0.5,0.05396012781266849,0.04224137586766413,Transcription
chemostat_u0.5,0.00165303149165079,0.0019924250545926983,Transcription antitermination
chemostat_u0.5,0.046576748930702835,0.026367248053760672,Transcription regulation
chemostat_u0.5,0.00890647102374559,0.007935845484658753,Transcription termination
chemostat_u0.5,0.036164172743004236,0.021594611776420008,Translation regulation
chemostat_u0.5,0.005618939288982467,0.004318610787297654,Translocation
chemostat_u0.5,0.1588619960272533,0.17549553355736142,Transport
chemostat_u0.5,1.1692335387360453e-05,1.4621067515739108e-05,Transposition
chemostat_u0.5,0.07333520998993136,0.11140717776335109,Tricarboxylic acid cycle
chemostat_u0.5,4.2798359719772225e-05,2.523874749740679e-05,Trimethoprim resistance
chemostat_u0.5,0.0022667687944363897,0.0031457052699785126,Tryptophan biosynthesis
chemostat_u0.5,0.00048048880139002015,0.0008270911615227772,Tryptophan catabolism
chemostat_u0.5,0.0028343985859774923,0.002581466960624848,Two-component regulatory system
chemostat_u0.5,0.0002300963360191878,0.00031678979617434736,Tyrosine biosynthesis
chemostat_u0.5,0.0007992703982718287,0.0006935433751959818,Ubiquinone biosynthesis
chemostat_u0.5,1.103050508241552e-06,1.7884698657645158e-06,Viral genome integration
chemostat_u0.5,0.0003066480412911515,0.0004360211205586484,Virulence
chemostat_u0.5,1.103050508241552e-06,1.7884698657645158e-06,Virus entry into host cell
chemostat_u0.5,5.956472744504382e-06,1.2053677684106348e-05,Xylan degradation
chemostat_u0.5,5.471130520878099e-05,8.990215918903868e-05,Xylose metabolism
chemostat_u0.5,2.492894148625908e-05,3.433339961285165e-05,Zinc transport
chemostat_u0.5,1.5442707115381731e-06,5.091264581373439e-06,cAMP biosynthesis
chemostat_u0.5,0.00015067669942579604,0.00014238134795088798,mRNA processing
chemostat_u0.5,0.0014337450506123695,0.002276356612430335,rRNA processing
chemostat_u0.5,0.004536184910092559,0.006775749066845363,tRNA processing
fructose,0.01545981054975981,0.0193635382227123,ATP synthesis
fructose,0.0777791626479546,0.12486466161118764,Amino-acid biosynthesis
fructose,0.020141318883054316,0.02192190159573773,Amino-acid transport
fructose,2.1355474689491398e-06,3.1997088155689376e-06,Ammonia transport
fructose,0.07803076896793262,0.09804252869242157,Antibiotic resistance
fructose,8.134494449906269e-05,0.00015703965199496638,Antiport
fructose,4.659376295889032e-06,5.53719696142956e-06,Antiviral defense
fructose,0.006292487687598138,0.010506356617430181,Arginine biosynthesis
fructose,5.261212400774699e-05,9.241977242694607e-05,Arginine metabolism
fructose,0.006600394804484805,0.008797063466843742,Aromatic amino acid biosynthesis
fructose,3.727501036711226e-05,6.275226213574386e-05,Aromatic hydrocarbons catabolism
fructose,1.5531254319630108e-06,8.147589814674922e-07,Arsenical resistance
fructose,9.609963610271129e-05,9.986730234006882e-05,Ascorbate biosynthesis
fructose,0.0005381579621751832,0.0009282715191767983,Asparagine biosynthesis
fructose,0.0014888648672155412,0.0009769197496236437,Autoinducer synthesis
fructose,7.183205122828925e-06,2.518633589313102e-06,Bacterial flagellum biogenesis
fructose,1.9414067899537636e-07,1.020426297177733e-07,Bacterial flagellum protein export
fructose,0.0003546950205245526,0.00029082149469565393,Bacteriocin transport
fructose,4.096368326802441e-05,3.705966823471069e-05,Bile acid catabolism
fructose,0.00013648089733374956,0.0001629201551680046,Biotin biosynthesis
fructose,0.013783794067992725,0.02025724181228703,Branched-chain amino acid biosynthesis
fructose,0.0007132728546290127,0.0005311854402859084,Capsule biogenesis/degradation
fructose,0.0064408111663506054,0.010384035981411514,Carbohydrate metabolism
fructose,0.0009951651205302992,0.0033341835989179414,Carbon dioxide fixation
fructose,0.0006063013405025603,0.0013498934715234785,Cell adhesion
fructose,0.021294126234928858,0.025033658761313523,Cell cycle
fructose,0.021294126234928858,0.025033658761313523,Cell division
fructose,0.0032759298173679805,0.0044540022651420805,Cell shape
fructose,0.0026228405732275344,0.003347660748718274,Cell wall biogenesis/degradation
fructose,1.747266110958387e-05,3.662460275916979e-05,Cellulose biosynthesis
fructose,0.005429144088105699,0.0074127594803175285,Chemotaxis
fructose,0.00016327231103511152,0.00015108637423329223,Chromate resistance
fructose,0.00012075550233512409,0.00043957591798004695,Chromosome partition
fructose,6.212501727852043e-05,5.972262436970453e-05,Cobalamin biosynthesis
fructose,6.231915795751581e-05,6.537847555173614e-05,Coenzyme A biosynthesis
fructose,0.019511138239035324,0.022966710939735114,Conjugation
fructose,0.001577975438874419,0.003729697667591482,Copper transport
fructose,0.016313641255981476,0.020285521068197192,Cysteine biosynthesis
fructose,0.0006420232254377095,0.0010239859237957947,Cytosine metabolism
fructose,0.02917914991232607,0.009989261524046396,DNA condensation
fructose,0.0030037445854164627,0.0032231527933353414,DNA damage
fructose,8.095666314107194e-05,0.00016600516490365816,DNA excision
fructose,4.2710949378982795e-06,4.750112099347154e-06,DNA integration
fructose,0.003163716504908653,0.0018470355406511793,DNA recombination
fructose,0.0030035504447374676,0.0032230246467770916,DNA repair
fructose,0.005329938201139062,0.01068383722752233,DNA replication
fructose,1.164844073972258e-05,9.294580613828188e-06,DNA synthesis
fructose,0.0011040780414467053,0.00034081447297598937,Deoxyribonucleotide synthesis
fructose,0.002327164319117576,0.001196983777433601,Detoxification
fructose,0.0054802030866814835,0.006286577467345315,Diaminopimelate biosynthesis
fructose,0.013578004948257626,0.01065392137394741,Electron transport
fructose,0.00011046604634836914,0.00015589978044904922,Enterobactin biosynthesis
fructose,4.659376295889032e-06,5.065020400825027e-06,Exopolysaccharide synthesis
fructose,0.013285434945011594,0.010269245933260392,Fatty acid biosynthesis
fructose,0.013549854549803297,0.010791033563760549,Fatty acid metabolism
fructose,0.0,1.8668264041391087e-09,Fimbrium biogenesis
fructose,8.348049196801183e-06,4.548411789745709e-06,Flagellar rotation
fructose,0.00011240745313832291,0.0001323785587850338,Folate biosynthesis
fructose,7.319103598125688e-05,4.767922097859525e-05,Fucose metabolism
fructose,0.002056726353277017,0.003745518230338423,GMP biosynthesis
fructose,0.007608955631865785,0.0062748306995057115,Galactitol metabolism
fructose,0.00024015201991728054,0.0003176768999585873,Galactose metabolism
fructose,0.002328523303870544,0.00387366478858865,Gluconate utilization
fructose,0.005327996794349109,0.0065490591924783036,Gluconeogenesis
fructose,0.00253023546934674,0.005931880450558885,Glucose metabolism
fructose,0.001332969901982254,0.005181234299623374,Glutamate biosynthesis
fructose,0.00035178291033962196,0.0005062580079021311,Glutathione biosynthesis
fructose,0.00034440556453779763,0.000493838866145782,Glycerol metabolism
fructose,0.00016307817035611614,0.0003021727484665845,Glycogen biosynthesis
fructose,0.00011376643789129054,0.00026586455696235356,Glycogen metabolism
fructose,0.05259717517546435,0.0781713781029818,Glycolysis
fructose,0.012097682270917882,0.019671778156992333,Glyoxylate bypass
fructose,7.843283431413205e-05,9.452390727228931e-05,Heme biosynthesis
fructose,0.0028307652404315825,0.003217111434590574,Histidine biosynthesis
fructose,0.023481897546527755,0.025620610340534568,Host-virus interaction
fructose,0.015719959059613615,0.02001613643602364,Hydrogen ion transport
fructose,0.0007858814685732835,0.0021595068149575284,Hydrogen peroxide
fructose,0.04881007295030154,0.06499355627662579,Ion transport
fructose,0.0018062848773729816,0.001143431172535204,Iron storage
fructose,0.000610766576119454,0.0013069823308483701,Iron transport
fructose,0.0016457305358438053,0.0008017070172012654,Isoleucine biosynthesis
fructose,0.0005350517113112572,0.0005122935525900893,Isoprene biosynthesis
fructose,0.0032831130224908094,0.004386251021589558,Leucine biosynthesis
fructose,0.0013498601410548516,0.0008841872442225974,Lipid A biosynthesis
fructose,0.015201409306016963,0.011985970516337359,Lipid biosynthesis
fructose,0.00020248872819217753,0.00035426195131088974,Lipid degradation
fructose,0.015511063689014589,0.012549603535303176,Lipid metabolism
fructose,0.0001566715279492687,0.00027488227772811026,Lipid transport
fructose,0.004197321479880036,0.004535206010058176,Lipopolysaccharide biosynthesis
fructose,0.006868697222856415,0.008459927274706416,Lysine biosynthesis
fructose,0.0,7.633421525399322e-08,Maltose metabolism
fructose,0.00031314891521954204,0.0002839751461669149,Menaquinone biosynthesis
fructose,0.012346182340031963,0.02784074946221975,Methionine biosynthesis
fructose,5.125313925477936e-05,3.1166508611474944e-05,Methotrexate resistance
fructose,0.0009079959556613752,0.0005626879776501285,Molybdenum cofactor biosynthesis
fructose,1.164844073972258e-06,1.2735553011287987e-06,Nickel transport
fructose,0.00026150749460677195,0.00021377057235295809,Nitrate assimilation
fructose,1.902578654154688e-05,3.100830298400553e-05,Nitrogen fixation
fructose,0.0026731230090873367,0.002760727750748176,Nucleotide biosynthesis
fructose,0.004857011507106325,0.0027159555581743313,Nucleotide metabolism
fructose,0.008355038261245016,0.010998336567453196,One-carbon metabolism
fructose,2.5238288269398926e-05,3.729697667591481e-05,Oxygen transport
fructose,1.7860942467574623e-05,2.5589760243178034e-05,PHB biosynthesis
fructose,0.0007806396702404083,0.0007279349420841395,Pantothenate biosynthesis
fructose,0.004624042692311874,0.00660666700312281,Pentose shunt
fructose,0.003223123552681238,0.006433411784525378,Peptide transport
fructose,0.0021968959235116785,0.003118865423520811,Peptidoglycan synthesis
fructose,0.00028286296929626336,0.00041133463142048156,Phenylalanine biosynthesis
fructose,0.0002019063061551914,0.00025244823327064255,Phosphate transport
fructose,0.0005492239808779196,0.0007990372972377191,Phospholipid biosynthesis
fructose,0.0005492239808779196,0.0007990372972377191,Phospholipid metabolism
fructose,0.02103553085050702,0.01743242774627004,Phosphotransferase system
fructose,8.542189875796559e-06,1.5583254305737472e-05,Plasmid copy control
fructose,0.0007107490258020728,0.0010706565838992726,Polyamine biosynthesis
fructose,4.076954258902903e-06,8.345346849011695e-06,Polysaccharide degradation
fructose,0.0007647201345627874,0.0010857296250564212,Porphyrin biosynthesis
fructose,8.542189875796559e-06,1.9997982340271527e-05,Potassium transport
fructose,0.00041526691237111,0.0005608389493790796,Proline biosynthesis
fructose,2.6403132343371184e-05,0.00012854207231890048,Proline metabolism
fructose,0.07559935110419452,0.12147732092144,Protein biosynthesis
fructose,0.009058798222603255,0.010772291295081771,Protein transport
fructose,0.009112575190684974,0.014518530432868304,Purine biosynthesis
fructose,8.367463264700721e-05,4.627514603480417e-05,Purine metabolism
fructose,0.0011780456401439437,0.0007356561677327843,Purine salvage
fructose,0.0003950762817555909,0.0007392157943508462,Putrescine biosynthesis
fructose,0.0003255739186752461,0.0004088824441947056,Pyridine nucleotide biosynthesis
fructose,0.003618782256473815,0.004689689415075897,Pyridoxine biosynthesis
fructose,0.009420870588929632,0.01146335076378812,Pyrimidine biosynthesis
fructose,0.0003018887558378102,0.00032799981715096667,Queuosine biosynthesis
fructose,0.0017837645586095178,0.0015306394457665995,Quorum sensing
fructose,8.736330554791935e-06,1.3605683962369774e-05,RNA repair
fructose,0.0007950060804860662,0.0012854207231890048,Respiratory chain
fructose,6.930822240134935e-05,0.00013273452144684,Restriction system
fructose,0.0013719921784603247,0.0008271385718169741,Riboflavin biosynthesis
fructose,0.0011636792298982859,0.0008955982997207114,Ribosome biogenesis
fructose,0.000569997033530425,0.0007405383933964904,SOS response
fructose,0.0035776244325267954,0.0027544311667748933,Septation
fructose,0.004555122751268515,0.006333683192924334,Serine biosynthesis
fructose,7.357931733924763e-05,0.0001463164745650894,Sodium transport
fructose,0.0007227857478997861,0.0011028514290892988,Spermidine biosynthesis
fructose,4.096368326802441e-05,3.705966823471069e-05,Steroid metabolism
fructose,0.02870467009286137,0.0323492689119709,Stress response
fructose,0.02644409602663921,0.02400388148717091,Sugar transport
fructose,0.0011799870469338975,0.0014907320762374391,Sulfate transport
fructose,0.00015201215165337967,0.0002615974743296553,Symport
fructose,3.882813579907527e-05,2.9505349523046078e-05,Tellurium resistance
fructose,0.00011997893961914258,0.0002406307593809817,Thiamine biosynthesis
fructose,0.006921503487543158,0.013114059975008563,Threonine biosynthesis
fructose,0.0001615250449241531,6.177138724543346e-05,Toxin-antitoxin system
fructose,0.055595095540510946,0.041756894229692275,Transcription
fructose,0.0021334119214801908,0.0026539389522063197,Transcription antitermination
fructose,0.04921524454736489,0.02801262213765929,Transcription regulation
fructose,0.010293144659655858,0.00947256194473128,Transcription termination
fructose,0.047144540065200205,0.027484790755554253,Translation regulation
fructose,0.005326055387559155,0.0039285107244916104,Translocation
fructose,0.12473422141045533,0.1412012378747857,Transport
fructose,8.736330554791935e-06,1.1113945329726472e-05,Transposition
fructose,0.0416862748752452,0.06144589894261857,Tricarboxylic acid cycle
fructose,5.125313925477936e-05,3.1166508611474944e-05,Trimethoprim resistance
fructose,0.002445201851946765,0.0034828968887391926,Tryptophan biosynthesis
fructose,0.00013628675665475418,0.00024316995970186583,Tryptophan catabolism
fructose,0.0030784887468296826,0.0028313156132909437,Two-component regulatory system
fructose,0.0003506180662656497,0.0004983477265286603,Tyrosine biosynthesis
fructose,0.0006713384679660114,0.0005440968388521288,Ubiquinone biosynthesis
fructose,0.0,2.3612189899810337e-09,Viral genome integration
fructose,0.0002102543553519926,0.00033697798650985603,Virulence
fructose,0.0,2.3612189899810337e-09,Virus entry into host cell
fructose,4.076954258902903e-06,8.345346849011695e-06,Xylan degradation
fructose,5.474767147669613e-05,9.270849769707777e-05,Xylose metabolism
fructose,5.0088295180807096e-05,6.122557783066397e-05,Zinc transport
fructose,1.9414067899537636e-07,9.492337648164957e-07,cAMP biosynthesis
fructose,0.00014463480585155536,0.00013305093270177886,mRNA processing
fructose,0.0015797227049853774,0.0022549878662760075,rRNA processing
fructose,0.004662482546752958,0.006983993396899805,tRNA processing
fumarate,0.016769903920590037,0.02082004204680925,ATP synthesis
fumarate,0.06026913767888603,0.08880218172768196,Amino-acid biosynthesis
fumarate,0.027238937206623935,0.028934926543612845,Amino-acid transport
fumarate,2.2883132865647864e-07,3.542886834858007e-07,Ammonia transport
fumarate,0.06940202483689475,0.08763504501169293,Antibiotic resistance
fumarate,0.00011441566432823932,0.00022473804418460618,Antiport
fumarate,6.407277202381402e-06,7.616284068164804e-06,Antiviral defense
fumarate,0.004520562897608735,0.007609272104637482,Arginine biosynthesis
fumarate,9.74821460076599e-05,0.0001611828984504411,Arginine metabolism
fumarate,0.004049399191905046,0.005203338250663725,Aromatic amino acid biosynthesis
fumarate,5.057172363308178e-05,7.737609489723093e-05,Aromatic hydrocarbons catabolism
fumarate,4.5766265731295727e-07,2.1866254683889264e-07,Arsenical resistance
fumarate,9.999929062288116e-05,0.0001028267546210742,Ascorbate biosynthesis
fumarate,0.0003340937398384588,0.0005840227516836245,Asparagine biosynthesis
fumarate,0.0012288242348852904,0.0007980721646229627,Autoinducer synthesis
fumarate,1.6704686991922942e-05,6.730562359450303e-06,Bacterial flagellum biogenesis
fumarate,4.347795244473094e-06,2.495705439659091e-06,Bacterial flagellum protein export
fumarate,0.0002164744369090288,0.00017211602579238574,Bacteriocin transport
fumarate,5.812315747874557e-05,5.2128413064968074e-05,Bile acid catabolism
fumarate,0.0001425619177529862,0.00016106295696905268,Biotin biosynthesis
fumarate,0.012156664334875427,0.015960382271662354,Branched-chain amino acid biosynthesis
fumarate,0.0005306598511543739,0.0003805018942432403,Capsule biogenesis/degradation
fumarate,0.007262877540227975,0.010631063947335692,Carbohydrate metabolism
