condition,frac_count,frac_mass,growth_rate_hr,uniprot_bio_process
fructose,5.474767147669613e-05,9.270849769707777e-05,0.65,Xylose metabolism
fructose,5.0088295180807096e-05,6.122557783066397e-05,0.65,Zinc transport
fructose,1.9414067899537636e-07,9.492337648164957e-07,0.65,cAMP biosynthesis
fructose,0.00014463480585155536,0.00013305093270177886,0.65,mRNA processing
fructose,0.0015797227049853774,0.0022549878662760075,0.65,rRNA processing
fructose,0.004662482546752958,0.006983993396899805,0.65,tRNA processing
fumarate,0.016769903920590037,0.02082004204680925,0.42,ATP synthesis
fumarate,0.06026913767888603,0.08880218172768196,0.42,Amino-acid biosynthesis
fumarate,0.027238937206623935,0.028934926543612845,0.42,Amino-acid transport
fumarate,2.2883132865647864e-07,3.542886834858007e-07,0.42,Ammonia transport
fumarate,0.06940202483689475,0.08763504501169293,0.42,Antibiotic resistance
fumarate,0.00011441566432823932,0.00022473804418460618,0.42,Antiport
fumarate,6.407277202381402e-06,7.616284068164804e-06,0.42,Antiviral defense
fumarate,0.004520562897608735,0.007609272104637482,0.42,Arginine biosynthesis
fumarate,9.74821460076599e-05,0.0001611828984504411,0.42,Arginine metabolism
fumarate,0.004049399191905046,0.005203338250663725,0.42,Aromatic amino acid biosynthesis
fumarate,5.057172363308178e-05,7.737609489723093e-05,0.42,Aromatic hydrocarbons catabolism
fumarate,4.5766265731295727e-07,2.1866254683889264e-07,0.42,Arsenical resistance
fumarate,9.999929062288116e-05,0.0001028267546210742,0.42,Ascorbate biosynthesis
fumarate,0.0003340937398384588,0.0005840227516836245,0.42,Asparagine biosynthesis
fumarate,0.0012288242348852904,0.0007980721646229627,0.42,Autoinducer synthesis
fumarate,1.6704686991922942e-05,6.730562359450303e-06,0.42,Bacterial flagellum biogenesis
fumarate,4.347795244473094e-06,2.495705439659091e-06,0.42,Bacterial flagellum protein export
fumarate,0.0002164744369090288,0.00017211602579238574,0.42,Bacteriocin transport
fumarate,5.812315747874557e-05,5.2128413064968074e-05,0.42,Bile acid catabolism
fumarate,0.0001425619177529862,0.00016106295696905268,0.42,Biotin biosynthesis
fumarate,0.012156664334875427,0.015960382271662354,0.42,Branched-chain amino acid biosynthesis
fumarate,0.0005306598511543739,0.0003805018942432403,0.42,Capsule biogenesis/degradation
fumarate,0.007262877540227975,0.010631063947335692,0.42,Carbohydrate metabolism
fumarate,0.000332263089209207,0.0011025390019935724,0.42,Carbon dioxide fixation
fumarate,0.0006093778282122026,0.0013872754656757869,0.42,Cell adhesion
fumarate,0.022783591237682296,0.02634409643769138,0.42,Cell cycle
fumarate,0.022783591237682296,0.02634409643769138,0.42,Cell division
fumarate,0.003074577731828447,0.004126173450312745,0.42,Cell shape
fumarate,0.002629500797591596,0.0031731998148823307,0.42,Cell wall biogenesis/degradation
fumarate,1.487403636267111e-05,3.1101748750797765e-05,0.42,Cellulose biosynthesis
fumarate,0.014806759952046106,0.019389523299228873,0.42,Chemotaxis
fumarate,0.00023592509984482948,0.00021589466649915982,0.42,Chromate resistance
fumarate,0.00011624631495749114,0.00032540585214068876,0.42,Chromosome partition
fumarate,5.78943261500891e-05,5.923263927028231e-05,0.42,Cobalamin biosynthesis
fumarate,8.100629034439344e-05,8.755728141354813e-05,0.42,Coenzyme A biosynthesis
fumarate,0.020395965154480597,0.02371104693032119,0.42,Conjugation
fumarate,0.0017031915791901706,0.004162892030958158,0.42,Copper transport
fumarate,0.01693855260980986,0.020432031354517707,0.42,Cysteine biosynthesis
fumarate,0.00071807270932403,0.0011385214464100992,0.42,Cytosine metabolism
fumarate,0.03460433118209001,0.01166347870092213,0.42,DNA condensation
fumarate,0.0031837302755975874,0.0034104898411963145,0.42,DNA damage
fumarate,9.74821460076599e-05,0.00018321430332793445,0.42,DNA excision
fumarate,6.407277202381402e-06,7.360716450129474e-06,0.42,DNA integration
fumarate,0.0033175966028616273,0.0019476586740045335,0.42,DNA recombination
fumarate,0.0031835014442689307,0.0034102181276096303,0.42,DNA repair
fumarate,0.005560601286352431,0.0110540237881816,0.42,DNA replication
fumarate,1.0297409789541538e-05,8.072984324220719e-06,0.42,DNA synthesis
fumarate,0.0013775645985120014,0.0004205332862834061,0.42,Deoxyribonucleotide synthesis
fumarate,0.003215080167623525,0.0016009881198404577,0.42,Detoxification
fumarate,0.003437046556420309,0.0039190879043666926,0.42,Diaminopimelate biosynthesis
fumarate,0.011884126222445562,0.009682962607054174,0.42,Electron transport
fumarate,9.725331467900342e-05,0.00013849089279853154,0.42,Enterobactin biosynthesis
fumarate,5.03428923044253e-06,5.492069688302954e-06,0.42,Exopolysaccharide synthesis
fumarate,0.014656875431776113,0.011416551482680665,0.42,Fatty acid biosynthesis
fumarate,0.01533284317662735,0.012744089170924169,0.42,Fatty acid metabolism
fumarate,0.0,8.534297714176189e-08,0.42,Fimbrium biogenesis
fumarate,1.189922909013689e-05,8.474326973481979e-06,0.42,Flagellar rotation
fumarate,0.00012288242348852904,0.00014309941356418671,0.42,Folate biosynthesis
fumarate,0.00010549124251063665,8.714209936258821e-05,0.42,Fucose metabolism
fumarate,0.0018446093402998743,0.003312230139880272,0.42,GMP biosynthesis
fumarate,0.017427793990477412,0.013628120166064486,0.42,Galactitol metabolism
fumarate,0.0003116682696301239,0.0004099692096534259,0.42,Galactose metabolism
fumarate,0.0017620012306548856,0.002915961937908524,0.42,Gluconate utilization
fumarate,0.006855328943890787,0.009247917236500003,0.42,Gluconeogenesis
fumarate,0.0025073048680890365,0.005440545595778827,0.42,Glucose metabolism
fumarate,0.0006368375876509801,0.0022004648700875906,0.42,Glutamate biosynthesis
fumarate,0.0004009124878061506,0.0006084723613512644,0.42,Glutathione biosynthesis
fumarate,0.0005121245135331992,0.000737224928487836,0.42,Glycerol metabolism
fumarate,0.00013638347187926126,0.0002523384243056419,0.42,Glycogen biosynthesis
fumarate,0.00011647514628614762,0.00027360497158258906,0.42,Glycogen metabolism
fumarate,0.03382355868871411,0.04908097681092225,0.42,Glycolysis
fumarate,0.04150130742779628,0.06712277741926027,0.42,Glyoxylate bypass
fumarate,8.329460363095823e-05,9.903014542174068e-05,0.42,Heme biosynthesis
fumarate,0.002225384671184255,0.002517848482376953,0.42,Histidine biosynthesis
fumarate,0.022815398792365545,0.025893520578200515,0.42,Host-virus interaction
fumarate,0.01699919291190383,0.021392070650354034,0.42,Hydrogen ion transport
fumarate,0.0012928970069091042,0.003538273700958452,0.42,Hydrogen peroxide
fumarate,0.05540052233039079,0.07340748500045251,0.42,Ion transport
fumarate,0.003650546186056804,0.002271968445530688,0.42,Iron storage
fumarate,0.0005711629963265707,0.0011765890273492245,0.42,Iron transport
fumarate,0.002563826206267187,0.0011977540856803813,0.42,Isoleucine biosynthesis
fumarate,0.0005594925985650903,0.0005700587953696725,0.42,Isoprene biosynthesis
fumarate,0.003478465026907132,0.004585455096157369,0.42,Leucine biosynthesis
fumarate,0.0009652105442730269,0.0006680602119318125,0.42,Lipid A biosynthesis
fumarate,0.016157093622447986,0.012860223894218682,0.42,Lipid biosynthesis
fumarate,0.0005732224782844789,0.0010513655076458122,0.42,Lipid degradation
fumarate,0.01689438816337916,0.014243520531906102,0.42,Lipid metabolism
fumarate,0.0009224190858142654,0.0015073415016794971,0.42,Lipid transport
fumarate,0.004478229101807287,0.004697286688150374,0.42,Lipopolysaccharide biosynthesis
fumarate,0.0041846385071410246,0.005056225410606925,0.42,Lysine biosynthesis
fumarate,2.2883132865647864e-07,4.4655136147689464e-07,0.42,Maltose metabolism
fumarate,0.000363841812563801,0.00033272228250538245,0.42,Menaquinone biosynthesis
fumarate,0.007885527585502254,0.01694851555294697,0.42,Methionine biosynthesis
fumarate,7.231069985544725e-05,4.3455721333805244e-05,0.42,Methotrexate resistance
fumarate,0.0008180719999469112,0.0005465331964221136,0.42,Molybdenum cofactor biosynthesis
fumarate,6.864939859694359e-07,5.997074069421106e-07,0.42,Nickel transport
fumarate,0.0003393568603975578,0.0002725513779312698,0.42,Nitrate assimilation
fumarate,1.6247024334609982e-05,2.7254395078569147e-05,0.42,Nitrogen fixation
fumarate,0.003076408382457699,0.0031239681454394447,0.42,Nucleotide biosynthesis
fumarate,0.006738624966275983,0.0037189240244650144,0.42,Nucleotide metabolism
fumarate,0.00625601969413947,0.008230522846890513,0.42,One-carbon metabolism
fumarate,2.334079552296082e-05,3.4367847551682494e-05,0.42,Oxygen transport
fumarate,0.0001347816525786659,0.000190522430051609,0.42,PHB biosynthesis
fumarate,0.0009331741582611199,0.00087144405929538,0.42,Pantothenate biosynthesis
fumarate,0.00405306049316355,0.005616951836097799,0.42,Pentose shunt
fumarate,0.005386002982587537,0.010833681036487543,0.42,Peptide transport
fumarate,0.0020386583070005682,0.0028549321416124567,0.42,Peptidoglycan synthesis
fumarate,0.0002846661728486594,0.00041056891706036806,0.42,Phenylalanine biosynthesis
fumarate,0.00022356820809737963,0.0002643564684780838,0.42,Phosphate transport
fumarate,0.0005228795859800537,0.0007520852167184716,0.42,Phospholipid biosynthesis
fumarate,0.0005228795859800537,0.0007520852167184716,0.42,Phospholipid metabolism
fumarate,0.019443797995940988,0.01239115490355128,0.42,Phosphotransferase system
fumarate,5.491951887755487e-06,9.918237884042597e-06,0.42,Plasmid copy control
fumarate,0.0007896969151935078,0.0011131492099625481,0.42,Polyamine biosynthesis
fumarate,6.407277202381402e-06,1.3009037596744245e-05,0.42,Polysaccharide degradation
fumarate,0.0007569740351956313,0.0010605963885788213,0.42,Porphyrin biosynthesis
fumarate,1.2128060418793368e-05,2.3314778728349434e-05,0.42,Potassium transport
fumarate,0.0004050314517219672,0.0005148257431903042,0.42,Proline biosynthesis
fumarate,2.8146253424746874e-05,0.00013562613664690808,0.42,Proline metabolism
fumarate,0.06970087855212011,0.11048949294760751,0.42,Protein biosynthesis
fumarate,0.0110289835472563,0.014852274239067632,0.42,Protein transport
fumarate,0.008401313400293956,0.013225947152701307,0.42,Purine biosynthesis
fumarate,0.00011281384502764397,6.338445977988154e-05,0.42,Purine metabolism
fumarate,0.001193813041600849,0.0007224167686702655,0.42,Purine salvage
fumarate,0.00044301745227894263,0.00075147951223746,0.42,Putrescine biosynthesis
fumarate,0.00031967736613310065,0.0003908892878448677,0.42,Pyridine nucleotide biosynthesis
fumarate,0.002147124356783739,0.002760407062815539,0.42,Pyridoxine biosynthesis
fumarate,0.011512961807364754,0.012357529309244034,0.42,Pyrimidine biosynthesis
fumarate,0.00027482642571643084,0.00030525107013353427,0.42,Queuosine biosynthesis
fumarate,0.0014217290449427017,0.0011574352953982734,0.42,Quorum sensing
fumarate,1.0297409789541538e-05,1.596144329245925e-05,0.42,RNA repair
fumarate,0.0007853491199490347,0.0012224804833819948,0.42,Respiratory chain
fumarate,6.43016033524705e-05,0.00012347975508938058,0.42,Restriction system
fumarate,0.0014846576603232335,0.0008854449206805287,0.42,Riboflavin biosynthesis
fumarate,0.001150792751813431,0.0008676474500960463,0.42,Ribosome biogenesis
fumarate,0.0006423295395387355,0.0008353126106538977,0.42,SOS response
fumarate,0.003510501412919039,0.002673908034318549,0.42,Septation
fumarate,0.0028935721508611726,0.0040113505823577865,0.42,Serine biosynthesis
fumarate,0.00032699996865010795,0.0006471627153668297,0.42,Sodium transport
fumarate,0.000804113288898866,0.00115125369597287,0.42,Spermidine biosynthesis
fumarate,5.812315747874557e-05,5.2128413064968074e-05,0.42,Steroid metabolism
fumarate,0.02992770531833756,0.03299867494605534,0.42,Stress response
fumarate,0.03394827176283189,0.029602459123741768,0.42,Sugar transport
fumarate,0.0011826003064966816,0.001488243127335341,0.42,Sulfate transport
fumarate,0.00046612941647324697,0.0008288422290463823,0.42,Symport
fumarate,3.729950657100602e-05,2.8140116787283652e-05,0.42,Tellurium resistance
fumarate,0.00011281384502764397,0.00022941114882485506,0.42,Thiamine biosynthesis
fumarate,0.004263356484198853,0.007451595187950701,0.42,Threonine biosynthesis
fumarate,0.00013684113453657422,5.110891047316648e-05,0.42,Toxin-antitoxin system
fumarate,0.05464148881323725,0.03788160452648819,0.42,Transcription
fumarate,0.001809598147015433,0.002232526150689496,0.42,Transcription antitermination
fumarate,0.04844656708384906,0.026758720534719286,0.42,Transcription regulation
fumarate,0.007750974764252245,0.007239391028571187,0.42,Transcription termination
fumarate,0.0362606123389056,0.021533107993065126,0.42,Translation regulation
fumarate,0.005227422871828598,0.003695438559782382,0.42,Translocation
fumarate,0.1470568515417854,0.16649534743904507,0.42,Transport
fumarate,1.4416373705358155e-05,1.8221878903241053e-05,0.42,Transposition
fumarate,0.07896511489277765,0.12418440667940368,0.42,Tricarboxylic acid cycle
fumarate,7.231069985544725e-05,4.3455721333805244e-05,0.42,Trimethoprim resistance
fumarate,0.0014851153229805463,0.0020311628559739328,0.42,Tryptophan biosynthesis
fumarate,0.00038100416221303695,0.000670592822442668,0.42,Tryptophan catabolism
fumarate,0.003396314579919456,0.003106531883239298,0.42,Two-component regulatory system
fumarate,0.00013523931523597887,0.0001900611166616535,0.42,Tyrosine biosynthesis
fumarate,0.0008535408558886654,0.000697215218176998,0.42,Ubiquinone biosynthesis
fumarate,2.2883132865647864e-07,4.456287346969837e-07,0.42,Viral genome integration
fumarate,0.0002400440637606461,0.0002993923900810998,0.42,Virulence
fumarate,2.2883132865647864e-07,4.456287346969837e-07,0.42,Virus entry into host cell
fumarate,6.407277202381402e-06,1.3009037596744245e-05,0.42,Xylan degradation
fumarate,5.652133817815023e-05,9.526121502580448e-05,0.42,Xylose metabolism
fumarate,5.3546530905616004e-05,6.191287006592359e-05,0.42,Zinc transport
fumarate,4.5766265731295727e-07,1.2086410816833307e-06,0.42,cAMP biosynthesis
fumarate,0.00014301958041029915,0.00012755315232268734,0.42,mRNA processing
fumarate,0.0013617752368347044,0.001876329475022839,0.42,rRNA processing
fumarate,0.003894022719747297,0.0056190823612448345,0.42,tRNA processing
galactose,0.012472747513396523,0.01562752979170456,0.26,ATP synthesis
galactose,0.057700306602869296,0.08254530586129888,0.26,Amino-acid biosynthesis
galactose,0.029824962682768495,0.030931334729742965,0.26,Amino-acid transport
galactose,1.322133977124438e-06,1.8233301841507433e-06,0.26,Ammonia transport
galactose,0.05920039981331468,0.07586892299150996,0.26,Antibiotic resistance
galactose,0.00014728572505166238,0.0002921865418587797,0.26,Antiport
galactose,6.875096681047077e-06,8.052864967384373e-06,0.26,Antiviral defense
galactose,0.00466898392681724,0.007430494530689662,0.26,Arginine biosynthesis
galactose,8.673198889936313e-05,0.00014324272740312162,0.26,Arginine metabolism
galactose,0.005036008318866984,0.006592133672471281,0.26,Aromatic amino acid biosynthesis
galactose,4.68035427902051e-05,7.129009004891714e-05,0.26,Aromatic hydrocarbons catabolism
galactose,5.288535908497751e-07,2.984113063014152e-07,0.26,Arsenical resistance
galactose,0.00013776636041636642,0.0001416791157626435,0.26,Ascorbate biosynthesis
galactose,0.00027817698878698175,0.0004966454600433856,0.26,Asparagine biosynthesis
galactose,0.0016391817048388782,0.0010600756884597345,0.26,Autoinducer synthesis
galactose,9.519364635295953e-06,3.4600870471325736e-06,0.26,Bacterial flagellum biogenesis
galactose,5.288535908497751e-07,3.328637661763566e-07,0.26,Bacterial flagellum protein export
galactose,0.00015627623609610857,0.00012180269660402348,0.26,Bacteriocin transport
galactose,8.408772094511425e-05,7.473533603641127e-05,0.26,Bile acid catabolism
galactose,0.00012057861871374874,0.00013883281253912914,0.26,Biotin biosynthesis
galactose,0.012037236581331733,0.01577278136253731,0.26,Branched-chain amino acid biosynthesis
galactose,0.0005788302551850789,0.00041452208550760736,0.26,Capsule biogenesis/degradation
galactose,0.012073727479100366,0.01703384210115057,0.26,Carbohydrate metabolism
galactose,0.00043974176079158804,0.0014470033147475376,0.26,Carbon dioxide fixation
galactose,0.0007094570921249734,0.0013424904526222923,0.26,Cell adhesion
galactose,0.017528323415124947,0.020366735436765458,0.26,Cell cycle
galactose,0.017528323415124947,0.020366735436765458,0.26,Cell division
galactose,0.0031773523738254494,0.0041942825890401705,0.26,Cell shape
galactose,0.002496188948810939,0.0030543695156622797,0.26,Cell wall biogenesis/degradation
galactose,8.461657453596402e-06,1.7613157563758487e-05,0.26,Cellulose biosynthesis
galactose,0.031266881998220405,0.037854692761338404,0.26,Chemotaxis
galactose,0.00021445013108958383,0.00019505392667659114,0.26,Chromate resistance
galactose,0.00010312645021570616,0.0003166128058722689,0.26,Chromosome partition
galactose,6.002488256144948e-05,5.6025000135096964e-05,0.26,Cobalamin biosynthesis
galactose,7.060195437844499e-05,7.256218087506883e-05,0.26,Coenzyme A biosynthesis
galactose,0.02183636476618722,0.024830152850792358,0.26,Conjugation
galactose,0.0013877118223898101,0.0033789912569654034,0.26,Copper transport
galactose,0.01459556582706752,0.017430294507499184,0.26,Cysteine biosynthesis
galactose,0.0004154144956124984,0.0006542787149173481,0.26,Cytosine metabolism
galactose,0.032166990809846724,0.010726375853679823,0.26,DNA condensation
galactose,0.0035679107506680083,0.0037409178992052193,0.26,DNA damage
galactose,0.0001298335565536198,0.0002619606037537273,0.26,DNA excision
galactose,3.173121545098651e-06,3.7868076746943057e-06,0.26,DNA integration
galactose,0.0038542849701131616,0.00208560441659728,0.26,DNA recombination
galactose,0.0035673818970771583,0.003740430264388528,0.26,DNA repair
